unnamed	gi|14285879|sp|O83461.1|Y447_TREPA	100.00	374	0	0	1	374	1	374	0.0	 766
unnamed	gi|74621309|sp|Q8SSH5.1|RPN2_ENCCU	25.31	162	99	22	94	245	7	156	0.026	40.0
unnamed	gi|7388369|sp|O51116.1|Y089_BORBU	20.18	109	87	0	226	334	167	275	0.66	35.4
unnamed	gi|313118204|sp|A5JTM5.1|CBADH_PSEUC	31.17	77	51	2	237	313	12	86	1.1	34.3
unnamed	gi|3915328|sp|O51068.1|Y039_BORBU	26.29	175	94	35	173	336	181	331	1.3	34.7
unnamed	gi|119371014|sp|Q3BVY8.1|TRMD_XANC5	34.00	50	32	1	298	347	188	236	1.9	33.5
unnamed	gi|26400903|sp|Q8PMY1.1|TRMD_XANAC	34.00	50	32	1	298	347	188	236	2.1	33.5
unnamed	gi|139180|sp|P19192.2|F_BPCHP	36.36	55	28	7	237	285	133	186	2.2	33.9
unnamed	gi|74576476|sp|Q9HLA4.1|NTPA_THEAC	31.82	44	30	0	194	237	94	137	2.5	33.1
unnamed	gi|2496221|sp|Q60279.1|Y3519_METJA	28.00	75	46	8	304	374	84	154	2.8	32.7
unnamed	gi|6136635|sp|P42242.2|YCBJ_BACSU	35.85	53	31	3	120	169	206	258	3.9	32.7
unnamed	gi|677990651|sp|C9X1G5.1|CAS9_NEIM8	25.45	110	68	14	80	182	692	794	4.3	33.1
unnamed	gi|677990667|sp|A1IQ68.1|CAS9_NEIMA	25.45	110	68	14	80	182	692	794	4.8	33.1
