unnamed	gi|14285875|sp|O83430.1|Y415_TREPA	100.00	165	0	0	1	165	13	177	1e-114	 329
unnamed	gi|261266715|sp|B9KER3.1|OBG_CAMLR	31.34	67	38	8	95	158	139	200	2.4	31.6
unnamed	gi|261266832|sp|B2USD4.1|OBG_HELPS	24.77	109	69	13	59	159	96	199	4.2	31.2
unnamed	gi|261266682|sp|B2S1C3.1|OBG_BORHD	26.87	67	41	8	95	158	141	202	4.6	30.8
unnamed	gi|261266830|sp|B6JKN2.1|OBG_HELP2	24.77	109	69	13	59	159	96	199	5.2	30.8
unnamed	gi|189030822|sp|Q6ZQA0.2|NBEL2_MOUSE	38.89	36	22	0	105	140	1250	1285	5.3	31.2
unnamed	gi|67477377|sp|P38671.2|RPOM_NEUCR	27.84	97	54	16	66	152	1306	1396	6.4	30.8
unnamed	gi|81870374|sp|O08662.1|PI4KA_RAT	40.62	32	19	0	19	50	1764	1795	8.6	30.4
unnamed	gi|122973367|sp|Q17Y93.1|OBG_HELAH	24.55	110	68	15	59	159	96	199	8.6	30.0
unnamed	gi|61212914|sp|Q98L33.1|COBQ_RHILO	37.10	62	32	7	6	66	433	488	8.9	30.0
