unnamed	gi|75336082|sp|Q9M8Y0.1|SEC_ARATH	22.44	254	177	20	84	332	263	501	6e-09	62.0
unnamed	gi|75336082|sp|Q9M8Y0.1|SEC_ARATH	25.97	154	105	9	133	285	205	350	2e-04	47.4
unnamed	gi|75336082|sp|Q9M8Y0.1|SEC_ARATH	22.84	162	125	0	123	284	93	254	3e-04	47.0
unnamed	gi|75336082|sp|Q9M8Y0.1|SEC_ARATH	23.98	196	120	29	55	221	302	497	0.021	40.8
unnamed	gi|75336082|sp|Q9M8Y0.1|SEC_ARATH	19.58	240	188	5	47	286	56	290	0.031	40.4
unnamed	gi|75336082|sp|Q9M8Y0.1|SEC_ARATH	20.75	159	126	0	122	280	160	318	0.031	40.4
unnamed	gi|122142735|sp|Q27HV0.1|OGT1_PIG	28.34	187	126	8	46	225	283	468	5e-06	52.8
unnamed	gi|122142735|sp|Q27HV0.1|OGT1_PIG	23.68	152	116	0	133	284	309	460	2e-04	47.8
unnamed	gi|122142735|sp|Q27HV0.1|OGT1_PIG	21.40	285	214	10	50	334	27	301	0.002	44.3
unnamed	gi|122142735|sp|Q27HV0.1|OGT1_PIG	21.07	261	162	44	134	355	242	497	0.029	40.4
unnamed	gi|122142735|sp|Q27HV0.1|OGT1_PIG	21.80	133	87	17	132	247	206	338	1.2	35.4
unnamed	gi|146325019|sp|Q8CGY8.2|OGT1_MOUSE	28.34	187	126	8	46	225	283	468	5e-06	52.8
unnamed	gi|146325019|sp|Q8CGY8.2|OGT1_MOUSE	23.68	152	116	0	133	284	309	460	2e-04	47.8
unnamed	gi|146325019|sp|Q8CGY8.2|OGT1_MOUSE	21.40	285	214	10	50	334	27	301	0.002	44.3
unnamed	gi|146325019|sp|Q8CGY8.2|OGT1_MOUSE	25.89	112	83	0	134	245	242	353	0.032	40.4
unnamed	gi|146325019|sp|Q8CGY8.2|OGT1_MOUSE	21.80	133	87	17	132	247	206	338	1.2	35.4
unnamed	gi|68067509|sp|O15294.3|OGT1_HUMAN	28.34	187	126	8	46	225	283	468	6e-06	52.8
unnamed	gi|68067509|sp|O15294.3|OGT1_HUMAN	23.68	152	116	0	133	284	309	460	2e-04	47.8
unnamed	gi|68067509|sp|O15294.3|OGT1_HUMAN	21.40	285	214	10	50	334	27	301	0.002	44.3
unnamed	gi|68067509|sp|O15294.3|OGT1_HUMAN	21.07	261	162	44	134	355	242	497	0.030	40.4
unnamed	gi|68067509|sp|O15294.3|OGT1_HUMAN	21.80	133	87	17	132	247	206	338	1.2	35.4
unnamed	gi|378405191|sp|P81436.2|OGT1_RABIT	28.34	187	126	8	46	225	283	468	6e-06	52.8
unnamed	gi|378405191|sp|P81436.2|OGT1_RABIT	23.68	152	116	0	133	284	309	460	2e-04	47.8
unnamed	gi|378405191|sp|P81436.2|OGT1_RABIT	21.40	285	214	10	50	334	27	301	0.002	44.3
unnamed	gi|378405191|sp|P81436.2|OGT1_RABIT	21.07	261	162	44	134	355	242	497	0.031	40.4
unnamed	gi|378405191|sp|P81436.2|OGT1_RABIT	21.80	133	87	17	132	247	206	338	1.2	35.4
unnamed	gi|3914191|sp|P56558.1|OGT1_RAT	28.34	187	126	8	46	225	273	458	6e-06	52.4
unnamed	gi|3914191|sp|P56558.1|OGT1_RAT	23.68	152	116	0	133	284	299	450	2e-04	47.8
unnamed	gi|3914191|sp|P56558.1|OGT1_RAT	21.40	285	214	10	50	334	17	291	0.002	44.3
unnamed	gi|3914191|sp|P56558.1|OGT1_RAT	25.89	112	83	0	134	245	232	343	0.036	40.4
unnamed	gi|3914191|sp|P56558.1|OGT1_RAT	21.80	133	87	17	132	247	196	328	1.3	35.4
unnamed	gi|33112401|sp|O18158.2|OGT1_CAEEL	28.30	106	75	1	120	225	468	572	4e-04	46.6
unnamed	gi|33112401|sp|O18158.2|OGT1_CAEEL	22.12	217	164	5	118	334	194	405	0.017	41.2
unnamed	gi|33112401|sp|O18158.2|OGT1_CAEEL	21.55	116	82	9	132	239	310	424	1.1	35.4
unnamed	gi|408359983|sp|Q5CZ52.2|BBS4_CAEEL	26.67	90	66	0	157	246	205	294	0.001	45.1
unnamed	gi|75332921|sp|Q96301.1|SPY_ARATH	27.78	162	99	18	128	280	95	247	0.002	44.7
unnamed	gi|75332921|sp|Q96301.1|SPY_ARATH	23.08	117	87	3	128	244	309	422	0.17	38.1
unnamed	gi|22001533|sp|P58937.1|BCSC_PSEFS	33.33	69	46	0	156	224	465	533	0.002	44.3
unnamed	gi|74964354|sp|Q20144.2|TMTC1_CAEEL	25.64	156	113	3	137	289	418	573	0.003	43.9
unnamed	gi|134035049|sp|Q5T4D3.2|TMTC4_HUMAN	26.27	118	87	0	148	265	479	596	0.004	43.1
unnamed	gi|73620810|sp|Q9R0T3.3|DNJC3_RAT	25.61	246	148	35	116	353	36	254	0.004	43.1
unnamed	gi|308153433|sp|P14922.2|CYC8_YEAST	29.46	112	73	6	71	181	289	395	0.006	42.7
unnamed	gi|31340484|sp|O60184.1|CYC8_SCHPO	30.77	117	71	10	83	197	589	697	0.007	42.7
unnamed	gi|31340484|sp|O60184.1|CYC8_SCHPO	22.83	276	182	31	118	367	403	673	0.34	37.4
unnamed	gi|114987|sp|P17885.1|BIMA_EMENI	24.59	183	131	7	134	315	598	774	0.009	42.4
unnamed	gi|75026841|sp|Q9VF81.1|TMTC4_DROME	24.81	133	100	0	148	280	441	573	0.011	42.0
unnamed	gi|75026841|sp|Q9VF81.1|TMTC4_DROME	23.85	218	151	15	107	321	434	639	0.064	39.3
unnamed	gi|75026841|sp|Q9VF81.1|TMTC4_DROME	27.50	120	77	10	65	183	570	680	1.8	34.7
unnamed	gi|341940338|sp|P38042.2|CDC27_YEAST	28.93	121	83	3	126	245	550	668	0.011	42.0
unnamed	gi|341940338|sp|P38042.2|CDC27_YEAST	21.74	161	105	21	71	223	601	748	0.82	35.8
unnamed	gi|341940338|sp|P38042.2|CDC27_YEAST	26.67	90	60	6	196	285	523	606	4.0	33.5
unnamed	gi|190358880|sp|P19737.2|Y425_SYNP2	24.28	173	121	10	146	312	52	220	0.012	41.6
unnamed	gi|190358880|sp|P19737.2|Y425_SYNP2	22.89	201	140	15	50	245	171	361	1.5	34.7
unnamed	gi|82235676|sp|Q6DCD5.1|TMTC2_XENLA	26.32	114	81	3	122	232	611	724	0.022	40.8
unnamed	gi|82235676|sp|Q6DCD5.1|TMTC2_XENLA	23.08	169	110	20	132	283	508	673	1.2	35.4
unnamed	gi|82235676|sp|Q6DCD5.1|TMTC2_XENLA	27.03	74	54	0	146	219	740	813	4.7	33.5
