unnamed	gi|14285876|sp|O83437.1|Y422_TREPA	100.00	341	0	0	1	341	1	341	0.0	 689
unnamed	gi|1709906|sp|P23468.2|PTPRD_HUMAN	36.54	52	30	3	198	249	1756	1804	0.14	37.7
unnamed	gi|387912897|sp|Q64487.3|PTPRD_MOUSE	36.54	52	30	3	198	249	1756	1804	0.15	37.7
unnamed	gi|218525908|sp|B0V2N1.1|PTPRS_MOUSE	36.54	52	30	3	198	249	1751	1799	0.63	35.8
unnamed	gi|158564331|sp|Q64605.2|PTPRS_RAT	36.54	52	30	3	198	249	1751	1799	0.64	35.8
unnamed	gi|317373519|sp|Q13332.3|PTPRS_HUMAN	36.54	52	30	3	198	249	1792	1840	0.66	35.8
unnamed	gi|81918347|sp|Q64604.1|PTPRF_RAT	33.96	53	32	3	197	249	1741	1790	0.90	35.0
unnamed	gi|226709091|sp|P10586.2|PTPRF_HUMAN	33.96	53	32	3	197	249	1750	1799	0.92	35.0
unnamed	gi|226723263|sp|A2A8L5.1|PTPRF_MOUSE	33.96	53	32	3	197	249	1741	1790	0.93	35.0
unnamed	gi|226723261|sp|A7MBJ4.1|PTPRF_BOVIN	33.96	53	32	3	197	249	1741	1790	0.95	35.0
unnamed	gi|226723262|sp|A4IFW2.1|PTPRF_DANRE	38.10	42	26	0	208	249	1760	1801	1.1	35.0
unnamed	gi|73920223|sp|P16621.2|LAR_DROME	33.96	53	32	3	197	249	1872	1921	1.7	34.3
unnamed	gi|131460|sp|P28205.1|PTP13_STYPL	38.10	42	26	0	208	249	35	76	3.5	31.6
unnamed	gi|1172807|sp|Q09533.1|RL10_CAEEL	31.17	77	47	6	112	182	85	161	5.9	32.0
