unnamed	gi|1171029|sp|P44407.1|MSBA_HAEIN	34.12	85	49	7	21	103	363	442	0.017	40.0
unnamed	gi|81336962|sp|Q4QPI4.1|MSBA_HAEI8	34.12	85	49	7	21	103	363	442	0.017	39.7
unnamed	gi|67468765|sp|Q7N6C6.1|MSBA_PHOLL	34.12	85	49	7	21	103	357	436	0.033	38.9
unnamed	gi|46396440|sp|Q8EDF0.1|MSBA_SHEON	36.11	72	41	5	34	103	388	456	0.038	38.9
unnamed	gi|67468749|sp|Q65U21.2|MSBA_MANSM	53.85	39	17	1	21	59	361	398	0.039	38.9
unnamed	gi|67468755|sp|Q6D437.2|MSBA_PECAS	34.12	85	49	7	21	103	358	437	0.069	38.1
unnamed	gi|122064527|sp|Q2NUA5.1|MSBA_SODGM	37.66	77	41	7	37	110	373	445	0.076	37.7
unnamed	gi|54037839|sp|P63360.1|MSBA_SALTI	34.12	85	49	7	21	103	358	437	0.077	37.7
unnamed	gi|81821430|sp|Q5PGH0.1|MSBA_SALPA	34.12	85	49	7	21	103	358	437	0.081	37.7
unnamed	gi|81828720|sp|Q6LPK6.1|MSBA_PHOPR	32.94	85	50	7	21	103	361	440	0.088	37.7
unnamed	gi|46396367|sp|Q83LP0.1|MSBA_SHIFL	34.12	85	49	7	21	103	358	437	0.12	37.4
unnamed	gi|46396451|sp|Q8FJB1.1|MSBA_ECOL6	34.12	85	49	7	21	103	358	437	0.12	37.4
unnamed	gi|46397619|sp|P60752.1|MSBA_ECOLI	34.12	85	49	7	21	103	358	437	0.12	37.4
unnamed	gi|122064526|sp|Q3Z3K7.1|MSBA_SHISS	34.12	85	49	7	21	103	358	437	0.12	37.0
unnamed	gi|122064522|sp|Q0HHH4.1|MSBA_SHESM	36.11	72	41	5	34	103	388	456	0.19	36.6
unnamed	gi|122064504|sp|Q0I4C5.1|MSBA_HAES1	32.94	85	50	7	21	103	358	437	0.19	36.6
unnamed	gi|166214778|sp|A4G5X0.1|CLPX_HERAR	47.06	34	18	0	38	71	118	151	0.22	36.2
unnamed	gi|166214779|sp|A6SY75.1|CLPX_JANMA	47.06	34	18	0	38	71	118	151	0.23	36.2
unnamed	gi|67468771|sp|Q7VL52.1|MSBA_HAEDU	32.26	93	54	9	13	103	352	437	0.24	36.2
unnamed	gi|122064510|sp|Q15UY7.1|MSBA_PSEA6	32.47	77	46	6	29	103	363	435	0.35	35.8
