unnamed	gi|425936264|sp|F6QEU4.1|LIN41_XENTR	27.70	213	143	11	195	396	554	766	2e-13	77.4
unnamed	gi|425936264|sp|F6QEU4.1|LIN41_XENTR	31.25	128	79	9	193	320	693	811	3e-09	63.9
unnamed	gi|425936264|sp|F6QEU4.1|LIN41_XENTR	31.45	124	77	8	229	345	541	663	7e-06	53.1
unnamed	gi|75025863|sp|Q9U489.1|LIN41_CAEEL	25.12	215	148	13	195	396	847	1061	2e-12	74.3
unnamed	gi|75025863|sp|Q9U489.1|LIN41_CAEEL	26.39	216	127	32	229	417	834	1044	8e-07	56.2
unnamed	gi|215273906|sp|O75382.2|TRIM3_HUMAN	28.32	173	121	3	149	320	533	703	2e-11	71.2
unnamed	gi|215273906|sp|O75382.2|TRIM3_HUMAN	27.83	212	121	32	204	396	497	695	8e-11	68.9
unnamed	gi|215273906|sp|O75382.2|TRIM3_HUMAN	32.84	134	83	7	176	305	602	732	4e-09	63.2
unnamed	gi|21363044|sp|Q9R1R2.1|TRIM3_MOUSE	28.32	173	121	3	149	320	533	703	2e-11	71.2
unnamed	gi|21363044|sp|Q9R1R2.1|TRIM3_MOUSE	27.83	212	121	32	204	396	497	695	8e-11	68.9
unnamed	gi|21363044|sp|Q9R1R2.1|TRIM3_MOUSE	32.84	134	83	7	176	305	602	732	5e-09	63.2
unnamed	gi|21362968|sp|O70277.1|TRIM3_RAT	28.32	173	121	3	149	320	533	703	2e-11	70.9
unnamed	gi|21362968|sp|O70277.1|TRIM3_RAT	27.83	212	121	32	204	396	497	695	9e-11	68.9
unnamed	gi|21362968|sp|O70277.1|TRIM3_RAT	32.84	134	83	7	176	305	602	732	5e-09	63.2
unnamed	gi|425936252|sp|D3ZVM4.1|LIN41_RAT	28.17	213	142	11	195	396	595	807	2e-11	70.9
unnamed	gi|425936252|sp|D3ZVM4.1|LIN41_RAT	32.79	122	81	1	193	313	734	855	3e-09	63.9
unnamed	gi|425936252|sp|D3ZVM4.1|LIN41_RAT	26.76	213	130	26	133	328	620	823	9e-09	62.4
unnamed	gi|425936252|sp|D3ZVM4.1|LIN41_RAT	31.45	124	77	8	229	345	582	704	7e-06	53.1
unnamed	gi|123778901|sp|Q1PSW8.1|LIN41_MOUSE	28.17	213	142	11	195	396	595	807	2e-11	70.9
unnamed	gi|123778901|sp|Q1PSW8.1|LIN41_MOUSE	32.79	122	81	1	193	313	734	855	4e-09	63.5
unnamed	gi|123778901|sp|Q1PSW8.1|LIN41_MOUSE	26.76	213	130	26	133	328	620	823	1e-08	62.0
