unnamed	gi|14285881|sp|O83467.1|Y454_TREPA	100.00	229	0	0	1	229	1	229	3e-169	 472
unnamed	gi|81320204|sp|Q7BBW0.1|DIVK_BRUAB	33.33	48	32	0	5	52	6	53	0.94	32.7
unnamed	gi|122313837|sp|Q0AGF4.1|POTA_NITEC	21.60	162	101	26	1	151	172	318	1.0	33.9
unnamed	gi|223635114|sp|A6X580.1|DIVK_OCHA4	31.25	48	33	0	5	52	6	53	1.7	32.0
unnamed	gi|254763415|sp|P39633.3|DHE2_BACSU	26.76	71	51	1	106	176	286	355	1.8	33.1
unnamed	gi|122997116|sp|Q24MK7.1|SYR_DESHY	27.63	76	51	4	81	156	76	147	2.0	33.1
unnamed	gi|81649666|sp|Q6GAW8.1|DHE2_STAAS	26.58	79	57	1	98	176	268	345	2.2	32.7
unnamed	gi|74582342|sp|O60120.1|YH76_SCHPO	41.18	34	20	0	86	119	138	171	2.9	32.0
unnamed	gi|226733496|sp|B4S5C3.1|RL22_PROA2	29.41	68	44	4	44	110	1	65	4.9	30.4
unnamed	gi|123247454|sp|Q1D1I0.1|EFTS_MYXXD	25.00	80	60	0	109	188	52	131	5.2	31.2
unnamed	gi|81861041|sp|O08873.1|MADD_RAT	28.28	99	55	16	107	192	723	818	6.3	31.6
unnamed	gi|187610323|sp|A6LFK9.1|PNP_PARD8	30.91	55	36	2	144	198	165	217	6.9	31.2
unnamed	gi|61212562|sp|Q6AFJ7.1|COAD_LEIXX	31.11	45	31	0	132	176	111	155	8.1	30.4
unnamed	gi|167009045|sp|A5VJ82.1|COAD_LACRD	24.56	57	43	0	136	192	112	168	8.9	30.4
