unnamed	gi|14285868|sp|O83383.1|Y368_TREPA	100.00	111	0	0	1	111	1	111	1e-74	 223
unnamed	gi|138224|sp|P22650.1|GC_GAHVB	32.39	71	45	3	10	77	1	71	0.099	34.7
unnamed	gi|138226|sp|P22651.1|GC_GAHVM	32.39	71	45	3	10	77	1	71	0.099	34.7
unnamed	gi|465400|sp|P33500.1|GC_GAHVR	32.39	71	45	3	10	77	1	71	0.099	34.7
unnamed	gi|138225|sp|P10681.1|GC_GAHVG	32.86	70	45	2	10	77	1	70	0.39	32.7
unnamed	gi|82181800|sp|Q68F50.1|TWF1_XENLA	32.73	55	36	1	50	103	144	198	0.72	32.0
unnamed	gi|29611771|sp|Q8FSD6.2|DCUP_COREF	43.86	57	30	2	7	61	254	310	0.90	31.6
unnamed	gi|82179267|sp|Q5I082.1|TWF1_XENTR	32.73	55	36	1	50	103	144	198	0.98	31.6
unnamed	gi|74610751|sp|Q6FW76.1|CLF1_CANGA	31.91	47	31	1	58	104	527	572	2.0	30.8
unnamed	gi|166990603|sp|A7KAN4.1|ATG26_PENCW	34.69	49	32	0	36	84	106	154	3.7	30.0
unnamed	gi|226703647|sp|B7GFN1.1|TGT_ANOFW	34.62	52	29	5	53	100	144	194	3.8	30.0
unnamed	gi|166989528|sp|A2QIL5.1|ATG1_ASPNC	33.33	57	34	4	42	98	437	489	4.7	29.6
unnamed	gi|226738160|sp|B4S6P7.1|DNAK_PROA2	27.66	47	34	0	65	111	505	551	5.5	29.6
unnamed	gi|597439636|sp|Q9P4Z1.4|TOM1_NEUCR	36.84	57	34	2	50	106	3388	3442	5.8	29.6
