unnamed	gi|52788271|sp|P78698.2|HEM1_KLULA	26.03	73	53	1	6	78	384	455	0.71	31.6
unnamed	gi|54040442|sp|P65685.1|Y2073_MYCBO	38.18	55	32	2	35	88	530	583	2.0	30.4
unnamed	gi|75163694|sp|Q93Z24.1|BGA17_ARATH	38.46	26	16	0	26	51	385	410	2.1	30.4
unnamed	gi|158705909|sp|Q5ZXM0.2|HUTI_LEGPH	40.62	32	19	0	1	32	328	359	2.6	30.0
unnamed	gi|81601479|sp|Q5WYI8.1|HUTI_LEGPL	35.90	39	25	0	1	39	328	366	2.6	30.0
unnamed	gi|158705834|sp|A5IGJ7.1|HUTI_LEGPC	35.90	39	25	0	1	39	328	366	2.6	30.0
unnamed	gi|81601961|sp|Q5X739.1|HUTI_LEGPA	35.90	39	25	0	1	39	328	366	2.9	30.0
unnamed	gi|81794996|sp|Q8PAL4.1|BAME_XANCP	36.73	49	30	1	2	50	46	93	3.8	29.3
unnamed	gi|1730876|sp|P53049.1|YOR1_YEAST	29.79	47	33	0	8	54	1033	1079	5.1	29.3
unnamed	gi|2496273|sp|P75079.1|Y035_MYCPN	46.67	30	16	0	22	51	313	342	5.2	29.3
unnamed	gi|166231215|sp|Q1MH51.1|RRF_RHIL3	40.54	37	22	0	9	45	58	94	5.3	28.9
unnamed	gi|139743|sp|P04628.1|WNT1_HUMAN	54.17	24	10	1	75	97	264	287	5.5	29.3
unnamed	gi|139744|sp|P04426.1|WNT1_MOUSE	54.17	24	10	1	75	97	264	287	5.5	29.3
unnamed	gi|190360252|sp|B1LTQ4.1|RRF_METRJ	45.71	35	17	2	6	38	54	88	5.9	28.9
