unnamed	gi|8134809|sp|O83399.1|RSMH_TREPA	100.00	379	0	0	1	379	1	379	0.0	 760
unnamed	gi|85701364|sp|P62477.1|RSMH_TREDE	46.86	350	141	45	29	378	5	309	9e-103	 313
unnamed	gi|171460803|sp|A0LNY2.1|RSMH_SYNFM	40.44	361	159	56	25	379	5	315	3e-68	 224
unnamed	gi|88909191|sp|Q3AAD7.1|RSMH_CARHZ	38.35	352	170	47	27	378	3	307	3e-66	 218
unnamed	gi|263446302|sp|A8ZXX1.1|RSMH_DESOH	40.81	321	157	33	60	378	22	311	5e-66	 218
unnamed	gi|263455964|sp|C6DZJ8.1|RSMH_GEOSM	40.17	351	164	46	29	378	6	311	1e-64	 214
unnamed	gi|263447569|sp|A1QZA2.1|RSMH_BORT9	35.41	353	165	63	27	378	4	294	3e-64	 213
unnamed	gi|42559425|sp|P60396.1|RSMH_GEOSL	39.78	357	163	52	26	378	2	310	8e-63	 209
unnamed	gi|123572785|sp|Q39YM7.1|RSMH_GEOMG	40.34	352	163	47	29	378	6	312	2e-62	 208
unnamed	gi|263445877|sp|B2S017.1|RSMH_BORHD	35.13	353	166	63	27	378	4	294	2e-62	 208
unnamed	gi|262824781|sp|A5D113.1|RSMH_PELTS	37.11	353	176	46	27	378	3	310	4e-62	 207
unnamed	gi|172046236|sp|Q1MPC6.1|RSMH_LAWIP	37.22	352	175	46	29	378	2	309	1e-61	 206
unnamed	gi|263447558|sp|B5EBP3.1|RSMH_GEOBB	39.60	351	166	46	29	378	6	311	7e-60	 202
unnamed	gi|262824775|sp|A1AU69.1|RSMH_PELPD	37.96	353	170	49	29	378	6	312	7e-60	 202
unnamed	gi|122282016|sp|Q04V89.1|RSMH_LEPBJ	36.48	318	158	44	61	378	27	300	2e-59	 201
unnamed	gi|122283047|sp|Q04Y87.1|RSMH_LEPBL	36.48	318	158	44	61	378	27	300	2e-59	 201
unnamed	gi|263455960|sp|B9M164.1|RSMH_GEODF	38.75	320	164	32	60	378	23	311	6e-59	 199
unnamed	gi|116241373|sp|Q67Q57.1|RSMH_SYMTH	38.42	354	172	46	26	378	2	310	2e-58	 198
unnamed	gi|263445784|sp|B8G5X3.1|RSMH_CHLAD	41.95	348	143	59	29	375	7	296	5e-57	 194
unnamed	gi|42559481|sp|Q8GE08.1|RSMH_HELMO	37.32	351	175	45	29	378	5	311	5e-57	 194
