unnamed	gi|374110532|sp|A7GRN4.1|DIVIB_BACCN	23.70	173	114	18	50	221	48	203	1e-06	52.0
unnamed	gi|81433820|sp|Q819Q5.1|DIVIB_BACCR	23.70	173	114	18	50	221	48	203	2e-06	51.6
unnamed	gi|363579875|sp|B9M176.1|FTSQ_GEODF	23.56	225	145	27	40	255	49	255	2e-06	51.6
unnamed	gi|122539742|sp|Q2FZ91.1|DIVIB_STAA8	29.63	108	72	4	33	140	175	278	3e-06	51.6
unnamed	gi|81715529|sp|Q81WD2.1|DIVIB_BACAN	24.28	173	113	18	50	221	48	203	3e-06	50.8
unnamed	gi|81651297|sp|Q6GHQ1.1|DIVIB_STAAR	29.63	108	72	4	33	140	176	279	3e-06	51.2
unnamed	gi|81347686|sp|Q5L0X5.1|DIVIB_GEOKA	25.85	205	122	30	36	232	35	217	2e-05	48.1
unnamed	gi|374110548|sp|E0RGM4.1|DIVIB_PAEP6	25.44	114	82	3	58	171	47	157	6e-05	47.0
unnamed	gi|363579883|sp|A0R014.1|FTSQ_MYCS2	29.51	122	77	9	50	171	138	250	7e-05	47.0
unnamed	gi|81701146|sp|Q748D9.1|FTSQ_GEOSL	27.00	200	124	22	59	251	71	255	2e-04	45.4
unnamed	gi|374110535|sp|A5I1U0.1|DIVIB_CLOBH	22.08	154	107	13	29	180	26	168	3e-04	44.7
unnamed	gi|374110536|sp|B1L171.1|DIVIB_CLOBM	21.43	154	108	13	29	180	26	168	4e-04	44.3
unnamed	gi|75542259|sp|Q894C1.1|DIVIB_CLOTE	21.37	131	99	4	50	180	49	175	0.001	42.7
unnamed	gi|363579884|sp|F8CLT8.1|FTSQ_MYXFH	28.46	123	77	11	48	167	55	169	0.002	42.4
unnamed	gi|123573745|sp|Q3A2H0.1|FTSQ_PELCD	23.08	195	134	16	49	239	59	241	0.003	41.6
unnamed	gi|363579876|sp|C6DZL0.1|FTSQ_GEOSM	23.37	184	125	16	60	239	70	241	0.007	40.4
unnamed	gi|81416475|sp|Q7CR81.1|FTSQ_SALTY	27.89	147	82	24	34	167	29	164	0.012	40.0
unnamed	gi|81544450|sp|Q9KPG9.1|FTSQ_VIBCH	28.16	103	66	8	86	188	85	179	0.013	39.7
unnamed	gi|123777893|sp|Q7CGB1.1|FTSQ_YERPE	30.95	84	48	10	86	167	89	164	0.016	39.7
unnamed	gi|54037131|sp|P64169.1|FTSQ_MYCBO	22.83	92	71	0	35	126	104	195	0.034	38.5
