unnamed	gi|6647850|sp|O83426.1|SECF_TREPA	100.00	420	0	0	1	420	1	420	0.0	 840
unnamed	gi|6647845|sp|O51597.1|SECF_BORBU	39.05	210	123	5	196	402	81	288	2e-39	 148
unnamed	gi|166977666|sp|A8GM76.1|SECF_RICAH	36.11	180	115	0	239	418	127	306	4e-35	 136
unnamed	gi|347662418|sp|D0MIN3.1|SECF_RHOM4	44.91	167	86	6	241	401	121	287	6e-35	 136
unnamed	gi|75536029|sp|Q4UKA5.1|SECF_RICFE	36.11	180	115	0	239	418	127	306	1e-34	 135
unnamed	gi|122425282|sp|Q1RH99.1|SECF_RICBR	37.93	174	108	0	239	412	127	300	3e-34	 134
unnamed	gi|166977687|sp|A8F0L9.2|SECF_RICM5	36.11	180	115	0	239	418	127	306	4e-34	 134
unnamed	gi|81528523|sp|Q92JB3.1|SECF_RICCN	36.11	180	115	0	239	418	127	306	4e-34	 134
unnamed	gi|6647857|sp|Q9ZE34.1|SECF_RICPR	35.00	180	117	0	239	418	127	306	6e-34	 133
unnamed	gi|81390306|sp|Q68XY2.1|SECF_RICTY	28.25	269	169	24	150	418	62	306	1e-33	 132
unnamed	gi|166977545|sp|A8GQT5.1|SECF_RICRS	35.56	180	116	0	239	418	127	306	2e-33	 131
unnamed	gi|88941986|sp|Q2YNM0.2|SECDF_BRUA2	45.06	162	89	0	240	401	565	726	2e-32	 134
unnamed	gi|88941986|sp|Q2YNM0.2|SECDF_BRUA2	28.44	109	76	2	282	390	306	412	0.001	44.7
unnamed	gi|166977669|sp|A8EXI0.1|SECF_RICCK	36.69	169	107	0	239	407	127	295	8e-32	 127
unnamed	gi|6647840|sp|O33518.1|SECF_RHOCB	40.35	171	102	0	243	413	143	313	5e-31	 125
unnamed	gi|6647841|sp|O33568.1|SECF_RHOS4	35.27	258	137	30	161	414	77	308	2e-30	 123
unnamed	gi|347662389|sp|E4TJ19.1|SECF_CALNY	37.87	169	103	2	243	409	131	299	7e-29	 118
unnamed	gi|81540196|sp|Q9HXI2.1|SECF_PSEAE	41.44	181	106	0	222	402	100	280	2e-28	 117
unnamed	gi|347662422|sp|B5YIG8.1|SECF_THEYD	34.34	198	124	6	218	411	101	296	4e-28	 116
unnamed	gi|347662419|sp|D1AMK8.1|SECF_SEBTE	41.11	180	93	13	241	413	116	289	8e-28	 115
unnamed	gi|347662387|sp|C8WQG6.1|SECF_ALIAD	41.43	140	79	3	266	402	144	283	1e-27	 115
