unnamed	gi|251757504|sp|P19405.4|PPB3_BACSU	35.85	53	33	1	24	76	262	313	0.20	33.1
unnamed	gi|11386754|sp|Q9VMT5.1|C28D1_DROME	26.76	71	44	8	14	84	272	334	0.68	31.6
unnamed	gi|75206587|sp|Q9SKZ1.2|PUR_ARATH	41.18	34	19	1	6	39	93	125	1.4	30.8
unnamed	gi|75206587|sp|Q9SKZ1.2|PUR_ARATH	27.87	61	38	6	6	66	30	84	9.9	28.5
unnamed	gi|189039498|sp|A3DHY6.1|RSMG_CLOTH	35.71	56	34	2	43	97	84	138	1.7	30.4
unnamed	gi|97180840|sp|Q3A8M6.1|RECF_PELCD	34.15	41	27	0	8	48	308	348	1.9	30.4
unnamed	gi|82019321|sp|Q5UP13.1|YR846_MIMIV	29.82	57	35	5	7	63	36	87	2.2	30.0
unnamed	gi|122479182|sp|Q21WJ4.1|RBFA_RHOFT	32.86	70	39	8	23	89	30	94	2.6	29.6
unnamed	gi|254788896|sp|B9L9P6.1|PYRD_NAUPA	48.84	43	14	8	20	54	36	78	3.1	29.6
unnamed	gi|6226569|sp|Q56310.2|CHEA_THEMA	41.03	39	22	1	53	90	8	46	3.1	30.0
unnamed	gi|123149434|sp|Q0VP88.1|RLMM_ALCBS	39.39	33	13	7	57	82	117	149	3.7	29.6
unnamed	gi|193806443|sp|B0S3V0.1|RSMG_FINM2	29.09	55	37	2	43	96	76	129	4.4	29.3
unnamed	gi|229486141|sp|A4W236.1|AROB_STRS2	29.82	57	39	1	23	79	40	95	6.2	28.9
unnamed	gi|166218420|sp|A1K7B8.1|RBFA_AZOSB	33.78	74	39	10	21	89	25	93	7.2	28.5
