unnamed	gi|6225150|sp|O83453.1|CHEW_TREPA	38.67	150	88	4	31	176	11	160	2e-25	 106
unnamed	gi|729130|sp|P39802.1|CHEW_BACSU	31.37	153	98	7	40	191	10	156	3e-16	80.1
unnamed	gi|108885298|sp|Q2KCI0.1|CHEW_RHIEC	30.00	140	94	4	38	176	12	148	7e-16	79.0
unnamed	gi|363548396|sp|P21821.2|CHEW_ENTAK	30.77	156	91	17	40	190	18	161	3e-15	77.4
unnamed	gi|6225146|sp|O87715.1|CHEW_CAUCR	27.34	139	99	2	40	178	14	150	6e-15	76.3
unnamed	gi|17380474|sp|Q52881.2|CHEW_RHIME	28.57	147	99	6	40	186	14	154	1e-14	75.5
unnamed	gi|71154110|sp|P0A966.1|CHEW_ECO57	26.81	138	97	4	40	176	18	152	9e-14	73.2
unnamed	gi|6225148|sp|Q60251.1|CHEW_RHOSH	27.21	147	97	10	25	171	5	141	1e-13	72.4
unnamed	gi|116290|sp|P06110.1|CHEW_SALTY	27.01	137	98	2	40	176	18	152	2e-13	72.0
unnamed	gi|20137998|sp|Q9KCB8.1|CHER_BACHD	29.93	147	98	5	291	433	91	236	3e-12	69.7
unnamed	gi|9296960|sp|Q9WYT5.1|CHER_THEMA	27.66	141	98	4	297	433	120	260	5e-11	66.6
unnamed	gi|731586|sp|Q02998.1|YH19_RHOCA	23.72	156	112	7	287	435	265	420	1e-09	63.9
unnamed	gi|20138008|sp|Q9KKL3.1|CHER3_VIBCH	24.77	214	137	24	257	451	66	274	3e-09	60.8
unnamed	gi|6225149|sp|Q56311.1|CHEW_THEMA	27.89	147	91	15	35	176	7	143	9e-09	58.2
unnamed	gi|33860148|sp|P31105.4|CHER_BACSU	25.32	154	107	8	286	433	84	235	3e-08	57.8
unnamed	gi|1169746|sp|P43498.1|FRZA_MYXXA	31.19	109	70	5	57	164	33	137	1e-06	51.6
unnamed	gi|20138083|sp|Q9XDE8.1|CHER_LISMO	25.16	159	94	25	297	440	102	250	1e-06	53.1
unnamed	gi|20137857|sp|Q92DX0.1|CHER_LISIN	24.53	159	95	25	297	440	102	250	1e-06	53.1
unnamed	gi|399512|sp|P31759.1|FRZF_MYXXA	25.62	160	100	19	289	435	100	253	7e-06	52.0
unnamed	gi|635552429|sp|B0R4J5.1|CHER_HALS3	24.34	152	105	10	295	436	94	245	1e-05	50.4
