unnamed	gi|374110573|sp|E8WSG3.1|FTSW_GEOS8	35.39	356	230	0	14	369	5	360	2e-65	 218
unnamed	gi|81701143|sp|Q748D5.1|FTSW_GEOSL	35.36	362	231	3	10	369	6	366	1e-62	 211
unnamed	gi|123572781|sp|Q39YM0.1|FTSW_GEOMG	33.61	360	239	0	14	373	13	372	2e-60	 206
unnamed	gi|2493585|sp|Q44775.1|FTSW_BORBU	36.57	309	193	3	63	371	55	360	4e-59	 201
unnamed	gi|374110566|sp|B6ELH6.1|FTSW_ALISL	35.99	289	175	10	103	381	111	399	2e-56	 196
unnamed	gi|134774|sp|P07373.2|SP5E_BACSU	35.71	336	214	2	35	369	27	361	7e-56	 193
unnamed	gi|374110594|sp|D3SD93.1|FTSW_THISK	34.77	348	224	3	37	381	44	391	2e-55	 193
unnamed	gi|78100130|sp|P0ABG6.1|FTSW_ECO57	30.63	382	257	8	4	381	31	408	4e-55	 192
unnamed	gi|81681285|sp|Q604V6.1|FTSW_METCA	33.72	344	225	3	31	371	38	381	6e-55	 191
unnamed	gi|374110572|sp|B3E3Y3.1|FTSW_GEOLS	36.34	344	219	0	31	374	29	372	3e-54	 189
unnamed	gi|81363512|sp|Q5R0M2.1|FTSW_IDILO	29.73	370	255	5	8	374	30	397	4e-53	 187
unnamed	gi|81423884|sp|Q7VP55.1|FTSW_HAEDU	31.54	371	246	8	9	376	23	388	1e-52	 185
unnamed	gi|81614936|sp|Q6LMF5.1|FTSW_PHOPR	33.90	354	228	6	24	374	34	384	2e-52	 185
unnamed	gi|1169762|sp|P45064.1|FTSW_HAEIN	31.58	361	241	6	19	376	28	385	6e-52	 183
unnamed	gi|81625670|sp|Q9XCY0.1|FTSW_COXBU	31.76	340	229	3	37	373	32	371	1e-51	 182
unnamed	gi|374110593|sp|B8GMM8.1|FTSW_THISH	31.82	352	223	17	37	381	45	386	6e-51	 181
unnamed	gi|123769135|sp|Q31I60.1|FTSW_THICR	30.95	378	248	13	3	373	2	373	8e-51	 180
unnamed	gi|374110577|sp|D0KXY3.1|FTSW_HALNC	32.11	383	250	10	6	381	18	397	4e-50	 179
unnamed	gi|81637326|sp|Q9CPA9.1|FTSW_PASMU	32.27	344	228	5	37	376	45	387	9e-50	 177
unnamed	gi|123641127|sp|Q493Q2.1|FTSW_BLOPB	30.57	386	238	30	8	378	20	390	5e-49	 176
