unnamed	gi|12585430|sp|O83439.1|VATE_TREPA	100.00	232	0	0	1	232	1	232	4e-161	 452
unnamed	gi|81570252|sp|Q73MX5.1|VATE_TREDE	42.86	168	95	1	5	171	31	198	1e-40	 144
unnamed	gi|226732464|sp|B5RLH0.1|VATE_BORDL	27.81	169	120	2	5	173	31	197	3e-22	94.7
unnamed	gi|226732466|sp|B5RQS4.1|VATE_BORRA	27.81	169	120	2	5	173	31	197	3e-22	94.7
unnamed	gi|254765001|sp|A1QYP5.1|VATE_BORT9	28.24	170	120	2	5	174	31	198	9e-20	87.8
unnamed	gi|226732465|sp|B2S1T0.1|VATE_BORHD	27.81	169	120	2	5	173	31	197	1e-19	87.4
unnamed	gi|384872650|sp|O51123.2|VATE_BORBU	32.76	174	110	7	4	174	30	199	9e-17	79.3
unnamed	gi|81610229|sp|Q662R6.1|VATE_BORGA	27.72	184	115	18	7	174	18	199	3e-15	74.7
unnamed	gi|122365625|sp|Q0SP68.1|VATE_BORAP	28.26	184	114	18	7	174	18	199	7e-15	73.9
unnamed	gi|12585443|sp|O84312.1|VATE_CHLTR	40.35	57	34	0	1	57	32	88	0.001	42.4
unnamed	gi|12585443|sp|O84312.1|VATE_CHLTR	28.79	132	72	22	2	123	22	141	0.14	36.2
unnamed	gi|238687378|sp|B0B7M6.1|VATE_CHLT2	40.35	57	34	0	1	57	32	88	0.001	42.4
unnamed	gi|238687378|sp|B0B7M6.1|VATE_CHLT2	28.79	132	72	22	2	123	22	141	0.15	35.8
unnamed	gi|12585476|sp|Q9PK83.1|VATE_CHLMU	40.35	57	34	0	1	57	32	88	0.002	41.6
unnamed	gi|12585476|sp|Q9PK83.1|VATE_CHLMU	32.67	101	53	15	2	92	22	117	0.11	36.2
unnamed	gi|13432017|sp|O67622.1|RNY_AQUAE	43.40	53	27	3	1	50	64	116	0.005	41.2
unnamed	gi|13432017|sp|O67622.1|RNY_AQUAE	47.06	34	18	0	1	34	53	86	1.9	33.1
unnamed	gi|81312575|sp|Q5L5I8.1|VATE_CHLAB	36.84	57	36	0	5	61	36	92	0.024	38.5
unnamed	gi|12585529|sp|Q9Z995.1|VATE_CHLPN	32.79	61	41	0	1	61	32	92	0.076	37.0
unnamed	gi|226741304|sp|A7GV60.1|ATPF_BACCN	32.79	61	37	4	1	57	72	132	0.22	35.0
unnamed	gi|114630|sp|P09221.1|ATPF_BACP3	45.83	48	24	2	7	52	100	147	0.93	33.1
unnamed	gi|226741517|sp|B1HM52.1|ATPF_LYSSC	27.17	92	59	8	1	84	77	168	1.2	33.1
unnamed	gi|123483612|sp|Q255E1.1|VATE_CHLFF	30.11	93	61	4	5	96	36	125	1.4	33.1
unnamed	gi|226741483|sp|A4ITJ3.2|ATPF_GEOTN	45.83	48	24	2	7	52	102	149	1.6	32.7
