unnamed	gi|6165994|sp|P96123.2|CHEA_TREPA	100.00	810	0	0	1	810	3	812	0.0	1628
unnamed	gi|3915640|sp|Q44737.2|CHEA_BORBU	40.23	619	295	75	194	793	296	858	6e-141	 444
unnamed	gi|3915640|sp|Q44737.2|CHEA_BORBU	39.27	247	123	27	5	250	4	224	1e-33	 142
unnamed	gi|6226569|sp|Q56310.2|CHEA_THEMA	47.97	344	175	4	446	787	326	667	7e-94	 314
unnamed	gi|6226569|sp|Q56310.2|CHEA_THEMA	24.44	135	100	2	10	142	3	137	2e-09	64.7
unnamed	gi|239938608|sp|P29072.2|CHEA_BACSU	43.02	344	193	3	450	791	329	671	7e-88	 298
unnamed	gi|239938608|sp|P29072.2|CHEA_BACSU	27.01	385	217	64	1	382	3	326	9e-22	 104
unnamed	gi|363548394|sp|P21813.2|CHEA_ENTAK	44.60	352	185	10	454	804	303	645	1e-84	 288
unnamed	gi|363548394|sp|P21813.2|CHEA_ENTAK	28.66	157	111	1	14	169	10	166	1e-11	71.6
unnamed	gi|116277|sp|P09384.1|CHEA_SALTY	45.95	346	182	5	454	798	322	663	2e-83	 286
unnamed	gi|116277|sp|P09384.1|CHEA_SALTY	29.59	98	69	0	11	108	7	104	9e-08	59.3
unnamed	gi|2507378|sp|P07363.3|CHEA_ECOLI	44.10	356	189	10	454	808	305	651	4e-82	 282
unnamed	gi|2507378|sp|P07363.3|CHEA_ECOLI	30.66	137	93	2	11	145	7	143	2e-11	70.9
unnamed	gi|635552423|sp|B0R4J9.1|CHEA_HALS3	38.68	349	208	6	444	790	324	668	1e-73	 259
unnamed	gi|635552423|sp|B0R4J9.1|CHEA_HALS3	36.92	130	74	8	1	130	1	122	3e-14	80.5
unnamed	gi|17433725|sp|Q48768.2|CHEA_LISMO	39.48	347	196	14	450	787	274	615	4e-72	 253
unnamed	gi|17433725|sp|Q48768.2|CHEA_LISMO	37.82	119	74	0	12	130	5	123	2e-17	90.1
unnamed	gi|17380473|sp|Q52880.2|CHEA_RHIME	34.47	441	222	67	350	787	360	736	3e-70	 251
unnamed	gi|17380473|sp|Q52880.2|CHEA_RHIME	31.17	154	103	3	11	163	5	156	5e-12	73.2
unnamed	gi|20137856|sp|Q92DW2.1|CHEA_LISIN	39.24	344	201	8	450	787	274	615	7e-70	 247
unnamed	gi|20137856|sp|Q92DW2.1|CHEA_LISIN	37.82	119	74	0	12	130	5	123	2e-17	90.1
unnamed	gi|2500759|sp|Q53135.1|CHEA_RHOSH	38.05	339	206	4	457	794	341	676	4e-64	 232
unnamed	gi|2500759|sp|Q53135.1|CHEA_RHOSH	33.91	115	72	4	16	126	10	124	3e-08	61.2
unnamed	gi|120546|sp|P18769.1|FRZE_MYXXA	36.20	337	206	9	458	791	310	640	9e-59	 218
unnamed	gi|120546|sp|P18769.1|FRZE_MYXXA	25.95	131	92	5	6	133	4	132	3e-04	47.8
unnamed	gi|55977845|sp|Q08408.2|RPRX_BACFR	28.68	136	68	29	523	657	408	515	4e-04	47.4
unnamed	gi|585041|sp|P37739.1|DCTS_RHOCA	22.88	236	135	47	431	657	453	650	5e-04	47.4
unnamed	gi|15213978|sp|Q9K997.1|DCTS_BACHD	28.12	160	78	37	500	656	403	528	6e-04	47.0
unnamed	gi|1705888|sp|P52687.1|CITA_KLEPN	26.52	132	67	30	527	658	440	541	8e-04	46.2
unnamed	gi|20141871|sp|P18540.2|VIRA_AGRFC	36.08	97	37	25	560	656	624	695	0.001	45.8
unnamed	gi|251757496|sp|Q08430.4|KINB_BACSU	26.95	167	76	46	490	656	303	423	0.003	44.7
unnamed	gi|20140982|sp|Q8X614.1|ZRAS_ECO57	30.63	111	50	27	549	659	368	451	0.003	44.3
